9.978811256587505341e-03,5.443899706006050110e-02
3.635650575160980225e-01,4.264498651027679443e-01
-5.088046193122863770e-02,-2.557841129601001740e-02
-6.645716726779937744e-02,-7.454339414834976196e-02
-3.358251973986625671e-02,-6.713934242725372314e-02
-2.532992884516716003e-02,2.818397618830204010e-02
-2.771515771746635437e-02,-3.681783098727464676e-03
8.670197427272796631e-02,-2.402837388217449188e-02
5.850202590227127075e-02,-3.474609926342964172e-02
-5.650155246257781982e-02,3.928194567561149597e-02
-2.077684924006462097e-02,7.129578292369842529e-02
2.271222136914730072e-02,-1.682194648310542107e-03
2.030547894537448883e-02,-3.937783651053905487e-03
-4.853501915931701660e-03,6.724292039871215820e-02
-3.860183432698249817e-02,-8.457919582724571228e-03
-1.410484779626131058e-02,-6.675527244806289673e-02
-1.819640165194869041e-03,1.915532164275646210e-02
2.894119545817375183e-02,9.245710819959640503e-02
-6.884711794555187225e-03,4.652328044176101685e-02
5.162734538316726685e-02,1.444081310182809830e-02
-5.733583495020866394e-02,5.686608701944351196e-02
6.600977480411529541e-02,5.343382433056831360e-02
4.622987285256385803e-02,-2.128859236836433411e-02
2.409159205853939056e-02,-5.965327471494674683e-02
5.762015655636787415e-02,2.854268299415707588e-03
3.631431236863136292e-02,1.189255341887474060e-02
6.240335479378700256e-02,2.027112618088722229e-02
8.036877959966659546e-03,6.847954541444778442e-02
-6.160232052206993103e-02,-3.266972675919532776e-02
-5.855810642242431641e-02,-5.489020422101020813e-02
-2.003932744264602661e-02,5.374220013618469238e-02
-7.581737823784351349e-03,-7.239358127117156982e-02
7.253611087799072266e-02,-1.301664113998413086e-02
4.658016934990882874e-02,2.214822173118591309e-02
7.311469316482543945e-02,-4.925164952874183655e-02
1.637320592999458313e-02,-1.291876100003719330e-02
5.321726202964782715e-02,-8.182437159121036530e-04
-2.487164549529552460e-02,7.000338286161422729e-02
2.051803097128868103e-02,-7.404477149248123169e-02
4.388428479433059692e-02,-2.286158315837383270e-02
3.946582973003387451e-02,-4.365020617842674255e-02
2.313070371747016907e-02,-7.674814760684967041e-02
-1.980795152485370636e-02,-1.004203781485557556e-02
-1.852308213710784912e-02,4.234075918793678284e-02
5.941136553883552551e-02,7.065099477767944336e-02
-1.488427221775054932e-01,-1.002503633499145508e-01
5.105006508529186249e-03,-2.274237759411334991e-02
-4.122049361467361450e-02,4.445131868124008179e-03
3.383200382813811302e-03,-2.183773368597030640e-02
-3.627231344580650330e-02,-4.083269834518432617e-02
7.053591310977935791e-02,-1.431180071085691452e-02
6.529819965362548828e-02,-5.112035199999809265e-02
1.720616826787590981e-03,1.450004521757364273e-02
-7.520802319049835205e-02,-5.014368146657943726e-02
5.500321835279464722e-02,-5.820767208933830261e-02
5.804160237312316895e-02,7.107263430953025818e-03
-3.018451295793056488e-02,-3.865771368145942688e-02
-5.149028729647397995e-03,3.627255186438560486e-02
-2.285867743194103241e-02,6.186856701970100403e-02
7.154041528701782227e-02,1.859443960711359978e-03
4.491406306624412537e-02,1.456111203879117966e-03
1.541752554476261139e-02,-3.265997767448425293e-02
-3.867688775062561035e-02,3.468112647533416748e-02
-5.089431069791316986e-03,-6.666551809757947922e-03
2.232411876320838928e-02,-1.232252456247806549e-02
5.268237553536891937e-03,6.374251097440719604e-02
-5.506387446075677872e-03,-5.332503467798233032e-02
4.551428928971290588e-02,-2.733414061367511749e-02
-2.991041727364063263e-02,1.472109649330377579e-02
4.291945695877075195e-02,2.376666665077209473e-02
2.884987508878111839e-03,1.805289881303906441e-03
3.385649248957633972e-02,-1.645200885832309723e-03
-2.355014672502875328e-03,-5.779144167900085449e-02
-8.059809915721416473e-04,-4.742597788572311401e-02
4.029209539294242859e-02,-3.245624154806137085e-02
-6.534422934055328369e-02,-5.928767099976539612e-02
-1.787926256656646729e-02,5.096092820167541504e-02
4.558073356747627258e-02,5.603790283203125000e-02
2.292210422456264496e-02,-8.243841119110584259e-03
-3.660365939140319824e-03,-5.010136216878890991e-02
-7.195749133825302124e-02,7.758775353431701660e-02
4.847125336527824402e-02,-2.996357344090938568e-02
1.329399272799491882e-02,6.852058321237564087e-02
1.718167215585708618e-02,-4.380896687507629395e-02
-3.251149505376815796e-02,-4.057470709085464478e-02
2.912620548158884048e-03,4.968613758683204651e-02
6.603967398405075073e-02,-7.764613628387451172e-02
1.422219444066286087e-02,4.009766131639480591e-02
5.727757513523101807e-02,9.531687945127487183e-02
-9.440517984330654144e-03,6.051766499876976013e-02
-3.931292518973350525e-02,3.708381950855255127e-02
-6.299924850463867188e-02,1.441043335944414139e-03
-7.498660124838352203e-03,1.306538656353950500e-02
-3.224394842982292175e-02,-2.936599962413311005e-02
5.018975213170051575e-02,1.868855766952037811e-02
1.500618457794189453e-02,3.431823104619979858e-02
-1.382837258279323578e-02,-5.251805856823921204e-02
-9.386368095874786377e-03,-1.483910251408815384e-02
1.119214110076427460e-02,-2.621033973991870880e-02
6.251797080039978027e-02,4.723810404539108276e-02
1.853801310062408447e-03,4.535222426056861877e-02
5.982433632016181946e-02,-4.672015085816383362e-02
-6.838512420654296875e-02,-1.884884387254714966e-02
3.017413988709449768e-02,4.233971983194351196e-02
6.113790348172187805e-02,-7.479211688041687012e-02
5.071823298931121826e-02,3.777737542986869812e-02
-4.428551718592643738e-02,-5.074563249945640564e-02
1.736037619411945343e-02,-2.447513490915298462e-02
-3.716866672039031982e-02,-1.934708282351493835e-02
4.360707476735115051e-02,6.901597231626510620e-02
6.739417463541030884e-02,-6.633529439568519592e-03
-2.329329401254653931e-02,7.080228626728057861e-02
3.774356469511985779e-02,2.872725017368793488e-02
3.997764363884925842e-02,7.009603083133697510e-02
4.407982900738716125e-02,-3.494703397154808044e-02
3.729659691452980042e-02,-3.508808836340904236e-02
-1.152813434600830078e-02,1.132125779986381531e-01
-1.882121711969375610e-02,5.579508841037750244e-02
-1.680584624409675598e-02,9.681078605353832245e-03
2.133411765098571777e-01,2.665815055370330811e-01
3.008609451353549957e-02,5.870065465569496155e-02
2.477912232279777527e-02,1.117280684411525726e-02
-5.842798203229904175e-02,-6.514837592840194702e-02
5.355610512197017670e-03,-2.279452420771121979e-02
6.581316888332366943e-02,1.326273288577795029e-02
5.303069949150085449e-02,2.502575330436229706e-02
1.598756760358810425e-02,2.877447754144668579e-02
5.551772657781839371e-03,4.715161398053169250e-02
1.722525432705879211e-02,3.246746724471449852e-03
-5.384477972984313965e-02,-7.771855592727661133e-02
1.256006397306919098e-02,8.627770096063613892e-02
5.659116432070732117e-03,6.013414263725280762e-02
-9.298212826251983643e-03,2.599322935566306114e-03
6.032592803239822388e-02,1.885097473859786987e-02
2.127884887158870697e-03,-5.964279640465974808e-03
5.085652694106101990e-02,1.240535080432891846e-02
-6.003661453723907471e-02,2.148415893316268921e-02
-4.671688191592693329e-03,-2.355953119695186615e-02
-1.879444718360900879e-02,5.828230455517768860e-02
3.559062257409095764e-02,-4.454930499196052551e-02
2.061542272567749023e-01,3.247460424900054932e-01
-6.631701439619064331e-02,-3.678423538804054260e-02
1.950970664620399475e-02,3.571313619613647461e-02
5.730867385864257812e-02,4.175769537687301636e-02
4.014028236269950867e-02,-4.174119234085083008e-02
7.000025361776351929e-02,1.781928911805152893e-02
5.954281426966190338e-03,3.532118722796440125e-02
7.984103262424468994e-02,1.020568609237670898e-01
-6.222398020327091217e-03,4.988548159599304199e-02
2.996025793254375458e-02,-4.809719324111938477e-02
6.682548206299543381e-03,-3.701829612255096436e-01
5.946910940110683441e-03,-7.723597344011068344e-03
-2.285793609917163849e-02,-3.267809376120567322e-02
5.138003081083297729e-02,3.274347633123397827e-02
1.055956333875656128e-01,2.148847579956054688e-01
5.748190358281135559e-02,4.878949746489524841e-02
1.615786179900169373e-02,-7.317169755697250366e-02
1.260340809822082520e-01,1.002366617321968079e-01
6.710003316402435303e-02,3.201615810394287109e-02
-1.942907646298408508e-02,3.377500176429748535e-02
1.932293549180030823e-02,2.779232710599899292e-02
-1.570474542677402496e-02,-4.288695380091667175e-02
-2.197960205376148224e-02,-8.800455369055271149e-03
-3.319343924522399902e-02,-5.646143481135368347e-02
-1.243002153933048248e-02,6.749063730239868164e-02
-6.341481208801269531e-02,3.446494042873382568e-02
4.298547655344009399e-02,-1.776913367211818695e-02
2.416781708598136902e-02,-1.997601985931396484e-02
-3.874873369932174683e-02,-1.955273747444152832e-02
3.931181877851486206e-02,-1.364320889115333557e-02
8.415727876126766205e-03,5.307944491505622864e-02
-4.669604450464248657e-02,3.649526461958885193e-02
5.991290882229804993e-02,-3.622741624712944031e-02
1.209161709994077682e-02,-6.638280302286148071e-02
1.174994651228189468e-02,6.643467396497726440e-02
6.496430188417434692e-02,-7.669612765312194824e-02
3.959884867072105408e-03,-3.428675606846809387e-02
4.811454191803932190e-02,-4.972439259290695190e-02
3.819048032164573669e-02,5.768328905105590820e-03
2.224865928292274475e-02,-1.386203803122043610e-02
5.948669090867042542e-02,-6.281211972236633301e-05
-3.228515014052391052e-02,3.416392207145690918e-02
5.660745874047279358e-02,-2.611557720229029655e-03
4.316885396838188171e-02,-2.717088162899017334e-02
-4.522189125418663025e-02,5.042025819420814514e-02
6.905703246593475342e-02,9.064160287380218506e-03
6.771351210772991180e-03,2.442277781665325165e-02
2.531912550330162048e-02,1.982521079480648041e-02
-2.628556638956069946e-02,2.278042212128639221e-02
3.559323027729988098e-02,-2.233088947832584381e-02
3.195203244686126709e-01,3.602860867977142334e-01
6.885859370231628418e-02,-2.714898064732551575e-02
1.688639167696237564e-04,6.082537397742271423e-02
3.791528195142745972e-02,-2.866747602820396423e-02
1.842679688706994057e-03,1.845513656735420227e-02
3.441399708390235901e-02,-4.202422127127647400e-02
6.504196673631668091e-02,6.886927783489227295e-02
4.160298779606819153e-02,-1.354399695992469788e-02
6.709901988506317139e-02,-1.257261913269758224e-02
-3.310414403676986694e-02,-4.916439205408096313e-02
-1.291925646364688873e-02,2.379865199327468872e-02
-2.380683645606040955e-02,7.215130142867565155e-03
2.150874398648738861e-02,-6.000568345189094543e-02
1.796586811542510986e-02,-3.319848328828811646e-02
2.015365064144134521e-01,2.828363180160522461e-01
2.602082788944244385e-01,2.413733899593353271e-01
2.499794587492942810e-03,-4.608016461133956909e-02
-2.614110149443149567e-02,7.087726891040802002e-02
-7.070735841989517212e-02,-2.147557400166988373e-02
3.761483356356620789e-02,1.737969927489757538e-02
-7.399588823318481445e-03,2.766133286058902740e-02
6.680649518966674805e-02,-3.602613136172294617e-02
1.092835096642374992e-03,-1.579921878874301910e-02
1.666709408164024353e-02,5.792039260268211365e-02
-1.333523396169766784e-04,-4.003645107150077820e-02
-4.289954900741577148e-03,8.565408177673816681e-03
5.119072273373603821e-02,5.513731017708778381e-02
9.307548403739929199e-03,-4.925193265080451965e-02
-1.171864662319421768e-02,1.609675139188766479e-01
-3.476616740226745605e-02,6.855480372905731201e-02
2.573425471782684326e-01,4.110350906848907471e-01
2.345372363924980164e-02,-9.416670538485050201e-03
-1.066061668097972870e-02,-5.680369958281517029e-02
1.727648451924324036e-02,-3.670825809240341187e-02
2.032018266618251801e-02,3.527853637933731079e-02
4.224677011370658875e-02,-3.813421726226806641e-02
8.228971622884273529e-03,-3.389106318354606628e-02
-3.618204966187477112e-02,-4.443340748548507690e-02
-2.495620399713516235e-02,6.813280284404754639e-02
3.938728570938110352e-02,5.997456982731819153e-02
2.829450182616710663e-02,3.069956228137016296e-02
9.456931613385677338e-03,5.228164419531822205e-02
3.024428710341453552e-02,2.466585859656333923e-02
5.471045151352882385e-02,-7.242564111948013306e-03
4.794039204716682434e-02,5.654785037040710449e-02
-2.936614118516445160e-02,9.207395836710929871e-03
-9.460462257266044617e-03,5.684043839573860168e-02
-4.355408623814582825e-02,1.407605875283479691e-02
3.940061852335929871e-02,4.474418982863426208e-02
1.673467457294464111e-02,-6.568795442581176758e-02
-2.836358174681663513e-02,-4.909692704677581787e-02
-1.799154095351696014e-03,1.797317340970039368e-02
1.157914381474256516e-02,-1.513079460710287094e-02
3.841214254498481750e-02,4.205491021275520325e-02
3.428420424461364746e-02,3.446359420195221901e-03
-2.599785476922988892e-02,-6.552021950483322144e-02
-7.323309779167175293e-02,1.300490833818912506e-02
-3.892304142937064171e-03,3.517456725239753723e-02
9.710910730063915253e-03,7.186616212129592896e-02
6.726869940757751465e-02,-6.779100745916366577e-02
5.447667092084884644e-02,6.039925292134284973e-02
2.090417295694351196e-01,3.407661318778991699e-01
-1.425135787576436996e-02,-1.249240059405565262e-02
-9.808631613850593567e-03,-1.178077887743711472e-02
2.406952157616615295e-02,-2.997571416199207306e-02
5.457027629017829895e-02,-2.166171930730342865e-02
2.117720805108547211e-02,1.706136949360370636e-02
5.726677551865577698e-02,-7.566843926906585693e-02
3.400608524680137634e-02,-7.664928212761878967e-03
1.532732788473367691e-02,4.265113919973373413e-02
-2.531858859583735466e-03,-2.109562419354915619e-02
6.222854927182197571e-02,-6.333440542221069336e-02
-6.966565549373626709e-02,-1.381333172321319580e-02
8.015406318008899689e-03,5.079042166471481323e-02
-3.015326708555221558e-02,6.685809791088104248e-02
-7.192847318947315216e-03,-4.815347865223884583e-02
-4.711373150348663330e-02,-7.369330525398254395e-02
1.734296604990959167e-02,5.378301814198493958e-02
5.867690965533256531e-02,1.258615031838417053e-02
7.295624911785125732e-02,2.382947504520416260e-02
-3.163863345980644226e-02,7.191231101751327515e-02
5.098952725529670715e-02,-1.715686172246932983e-02
-7.606986444443464279e-03,-1.428763195872306824e-02
4.505098983645439148e-02,-1.880714111030101776e-02
7.099410146474838257e-02,7.075548171997070312e-02
-1.202406082302331924e-02,-6.131160631775856018e-02
3.237199410796165466e-02,-1.648642355576157570e-03
7.053280621767044067e-02,9.308678098022937775e-03
-5.060483701527118683e-03,5.833003669977188110e-02
7.255506515502929688e-02,-7.213654369115829468e-02
-1.713180728256702423e-02,-2.463946864008903503e-02
5.626467242836952209e-02,-2.238401211798191071e-02
-6.285909563302993774e-02,9.315953589975833893e-03
-7.188375294208526611e-02,5.120772123336791992e-02
-1.818584161810576916e-03,6.969281286001205444e-02
-5.557235702872276306e-02,-1.278659794479608536e-02
5.444546416401863098e-02,3.785533830523490906e-02
7.313662767410278320e-02,-6.633505225181579590e-02
-9.569309651851654053e-03,-7.639753818511962891e-02
4.944880679249763489e-02,1.814418099820613861e-02
-2.575009874999523163e-02,-4.489611089229583740e-02
-3.482460044324398041e-03,7.022336870431900024e-02
2.747156657278537750e-02,-5.568544566631317139e-02
3.036821261048316956e-02,2.960385754704475403e-03
6.662873923778533936e-02,-6.014863774180412292e-02
-1.570794917643070221e-02,4.870779067277908325e-02
6.433196365833282471e-03,1.940980739891529083e-02
4.597013071179389954e-02,4.413482174277305603e-02
5.515057221055030823e-02,-6.603905558586120605e-02
6.438550353050231934e-02,6.212007254362106323e-02
2.289127558469772339e-02,5.427895858883857727e-02
4.924659803509712219e-02,-2.242530696094036102e-02
4.020849615335464478e-02,3.593340143561363220e-02
3.440433368086814880e-02,5.126680806279182434e-02
6.498476862907409668e-02,-6.770630180835723877e-02
2.521711401641368866e-02,-4.388124868273735046e-02
-2.755552157759666443e-02,7.514182478189468384e-02
-1.377301476895809174e-02,7.113485783338546753e-02
6.924552842974662781e-03,2.120254747569561005e-02
1.980619039386510849e-03,-5.069949105381965637e-02
4.602363333106040955e-06,2.234113775193691254e-02
4.695766046643257141e-02,6.035854667425155640e-02
5.208897963166236877e-02,-3.828296065330505371e-02
-2.495932951569557190e-02,-3.319392725825309753e-02
-5.724390223622322083e-02,-1.092088669538497925e-01
5.332387611269950867e-02,-5.345254391431808472e-02
3.402619436383247375e-02,6.850773468613624573e-03
-1.846520788967609406e-02,-2.949740923941135406e-02
-2.128393203020095825e-02,-9.797642938792705536e-03
-1.846583560109138489e-03,2.768850885331630707e-02
5.148144438862800598e-02,-6.225163117051124573e-02
7.015596330165863037e-02,-2.617044560611248016e-02
1.446447242051362991e-02,-4.153263941407203674e-02
8.426299691200256348e-02,1.594243645668029785e-01
6.195414438843727112e-02,4.184059333056211472e-03
6.369739770889282227e-02,-3.020431101322174072e-02
-3.698815405368804932e-02,-2.887575887143611908e-02
3.872106084600090981e-03,-5.648364871740341187e-02
-4.776859655976295471e-02,-3.936570882797241211e-02
-4.374912939965724945e-03,6.227024272084236145e-02
-4.577509313821792603e-02,-6.145854014903306961e-03
3.680897876620292664e-02,2.175952121615409851e-02
4.924888722598552704e-03,7.166650891304016113e-02
1.835324987769126892e-02,2.867875248193740845e-02
7.909592986106872559e-02,-4.075454548001289368e-02
